1	5817237	0
1	5817238	0
1	5817239	0
1	5817240	0
1	5817241	0
1	5817326	0
1	5817327	0
1	5817328	0
1	5817329	0
1	5817330	0
1	5817331	0
1	5817332	0
1	5817333	0
1	5817334	0
1	5817335	0
1	5817336	0
1	5817337	0
1	5817338	0
1	5817339	0
1	5817340	0
1	5817341	0
1	5817342	0
1	5817343	0
1	5817344	0
1	5817345	0
1	5817346	0
1	5817347	0
1	5817348	0
1	5817354	0
1	5817355	0
1	5817361	0
2	25	0
2	26	0
2	27	0
2	28	0
2	29	0
2	30	0
2	31	0
2	32	0
2	33	0
2	34	0
2	35	0
2	36	0
2	37	0
2	134	0
2	135	0
2	136	0
2	145	0
2	146	0
2	1165259	0
2	1165260	0
2	1165261	0
2	1165262	0
2	1165263	0
2	1165264	0
2	1165265	0
2	1165266	0
2	1165267	0
2	1165268	0
2	1165269	0
2	1165270	0
2	1165271	0
2	1165272	0
2	1165334	0
2	1415566	0
2	1415567	0
2	1415568	0
2	1415569	0
2	1415570	0
2	1415571	0
2	1415572	0
2	1415573	0
2	1415574	0
2	1415575	0
2	1415576	0
2	1415577	0
2	1415578	0
2	1415579	0
2	1415580	0
2	1415581	0
2	1415582	0
2	1415583	0
2	1415584	0
2	1415612	0
2	1415613	0
2	1415614	0
2	1415615	0
2	1415616	0
2	1415617	0
2	1415618	0
2	1415619	0
2	1415620	0
2	1415621	0
2	1415622	0
2	1415623	0
2	1415624	0
2	1415625	0
2	1415626	0
2	1415627	0
2	1415628	0
2	1415629	0
2	1415630	0
2	1415690	0
2	1415691	0
2	1415692	0
2	1853162	0
2	1853163	0
2	1853164	0
2	1853166	0
2	1853167	0
2	1853168	0
2	1853169	0
2	1853170	0
2	1853184	0
2	1853185	0
2	1853186	0
2	1853187	0
2	1853188	0
2	1853189	0
2	1853190	0
2	1853191	0
2	1853192	0
2	1853193	0
2	1853194	0
2	1853195	0
2	1853196	0
2	1853197	0
2	1853198	0
2	1853199	0
2	1853200	0
2	1853201	0
2	1853202	0
2	1853203	0
2	1853204	0
2	1853205	0
2	1853206	0
2	1853207	0
2	1853208	0
2	1853209	0
2	1853210	0
2	1853211	0
2	1853212	0
2	1853213	0
2	2865923	0
2	2865924	0
2	2865925	0
2	2865926	0
2	2865927	0
2	2865928	0
2	2865929	0
2	2865930	0
2	2865936	0
2	2865937	0
2	2865955	0
2	2865956	0
2	2865957	0
2	2865958	0
2	2865959	0
2	2865960	0
2	2865961	0
2	2865962	0
2	2865963	0
2	2865964	0
2	2865976	0
2	2865977	0
2	2865990	0
2	3396529	0
2	3396530	0
2	3396531	0
2	3396532	0
2	3396533	0
2	3396534	0
2	3396535	0
2	3396536	0
2	3396537	0
2	3396538	0
2	3396539	0
2	3396540	0
2	3396541	0
2	3396558	0
2	3396559	0
2	3396560	0
2	3396561	0
2	3396587	0
2	3396588	0
2	3396589	0
2	3396590	0
2	3396602	0
2	3396603	0
2	3396604	0
2	3396605	0
2	3396606	0
2	3396607	0
2	3396620	0
2	3396621	0
2	3396633	0
2	3396634	0
2	3396635	0
2	5817215	0
2	5817216	0
2	5817217	0
2	5817218	0
2	5817219	0
2	5817220	0
2	5817221	0
2	5817222	0
2	5817223	0
2	5817224	0
2	5817225	0
2	5817226	0
2	5817227	0
2	5817228	0
2	5817229	0
2	5817230	0
2	5817231	0
2	5817232	0
2	5817233	0
2	5817234	0
2	5817235	0
2	5817236	0
2	5817237	0
2	5817238	0
2	5817239	0
2	5817240	0
2	5817241	0
2	5817326	0
2	5817327	0
2	5817328	0
2	5817329	0
2	5817330	0
2	5817331	0
2	5817332	0
2	5817333	0
2	5817334	0
2	5817335	0
2	5817336	0
2	5817337	0
2	5817338	0
2	5817339	0
2	5817340	0
2	5817341	0
2	5817342	0
2	5817343	0
2	5817344	0
2	5817345	0
2	5817346	0
2	5817347	0
2	5817348	0
2	5817354	0
2	5817355	0
2	5817361	0
3	25	0
3	26	0
3	27	0
3	28	0
3	29	0
3	30	0
3	31	0
3	32	0
3	33	0
3	34	0
3	35	0
3	36	0
3	37	0
3	134	0
3	135	0
3	136	0
3	145	0
3	146	0
3	1165259	0
3	1165260	0
3	1165261	0
3	1165262	0
3	1165263	0
3	1165264	0
3	1165265	0
3	1165266	0
3	1165267	0
3	1165268	0
3	1165269	0
3	1165270	0
3	1165271	0
3	1165272	0
3	1165334	0
3	1415566	0
3	1415567	0
3	1415568	0
3	1415569	0
3	1415570	0
3	1415571	0
3	1415572	0
3	1415573	0
3	1415574	0
3	1415575	0
3	1415576	0
3	1415577	0
3	1415578	0
3	1415579	0
3	1415580	0
3	1415581	0
3	1415582	0
3	1415583	0
3	1415584	0
3	1415612	0
3	1415613	0
3	1415614	0
3	1415615	0
3	1415616	0
3	1415617	0
3	1415618	0
3	1415619	0
3	1415620	0
3	1415621	0
3	1415622	0
3	1415623	0
3	1415624	0
3	1415625	0
3	1415626	0
3	1415627	0
3	1415628	0
3	1415629	0
3	1415630	0
3	1415690	0
